timestamp,Open,High,Low,Close,Volume
2026-04-28 00:00:00+00:00,2303.59,2310.97,2280.23,2290.66,12466.11789334
2026-04-28 04:00:00+00:00,2290.54,2297.5,2270.31,2287.79,15089.601804
2026-04-28 08:00:00+00:00,2287.78,2292.01,2269.76,2274.95,10040.13457564
2026-04-28 12:00:00+00:00,2274.98,2286.43,2256.82,2279.66,26776.60335206
2026-04-28 16:00:00+00:00,2279.74,2305.36,2273.71,2301.06,24720.27920803
2026-04-28 20:00:00+00:00,2301.07,2305.6,2283.6,2289.29,10983.12389643
2026-04-29 00:00:00+00:00,2289.28,2316.44,2278.63,2311.47,18514.05486753
2026-04-29 04:00:00+00:00,2311.47,2342.73,2309.05,2323.37,21944.31645972
2026-04-29 08:00:00+00:00,2323.6,2347.49,2320.72,2331.25,26949.71601374
2026-04-29 12:00:00+00:00,2331.25,2332.1,2262.3,2271.85,50584.12811028
2026-04-29 16:00:00+00:00,2271.77,2284.92,2218.65,2232.79,75897.29602565999
2026-04-29 20:00:00+00:00,2232.75,2264.01,2229.15,2251.85,17380.44551462
2026-04-30 00:00:00+00:00,2251.98,2278.5,2234.86,2252.36,24409.40266615
2026-04-30 04:00:00+00:00,2252.36,2261.46,2230.15,2259.98,13777.82559855
2026-04-30 08:00:00+00:00,2259.98,2273.21,2251.21,2257.42,14509.86447395
2026-04-30 12:00:00+00:00,2257.46,2275.3,2245.83,2265.07,30018.71471911
2026-04-30 16:00:00+00:00,2265.07,2266.71,2249.65,2261.07,21756.80464389
2026-04-30 20:00:00+00:00,2261.08,2266.88,2251.37,2256.8,9127.87521857
2026-05-01 00:00:00+00:00,2256.8,2294.81,2256.34,2282.0,12654.92089187
2026-05-01 04:00:00+00:00,2282.0,2286.2,2271.55,2279.2,10539.26901888
2026-05-01 08:00:00+00:00,2279.17,2293.22,2276.51,2286.33,19342.51285863
2026-05-01 12:00:00+00:00,2286.34,2326.59,2283.92,2307.6,48843.95419862
2026-05-01 16:00:00+00:00,2307.6,2315.0,2297.03,2304.72,25589.22182775
2026-05-01 20:00:00+00:00,2304.71,2305.8,2278.86,2295.54,19863.88084122
2026-05-02 00:00:00+00:00,2295.54,2308.29,2292.7,2303.94,4904.01714498
2026-05-02 04:00:00+00:00,2303.94,2306.0,2296.49,2300.61,2691.3504834600003
2026-05-02 08:00:00+00:00,2300.84,2307.38,2298.61,2301.82,1995.59782683
2026-05-02 12:00:00+00:00,2301.82,2312.03,2300.81,2308.97,3807.40766295
2026-05-02 16:00:00+00:00,2308.97,2313.55,2303.8,2310.9,3050.07328923
2026-05-02 20:00:00+00:00,2310.9,2342.22,2309.46,2316.89,9509.50059149
2026-05-03 00:00:00+00:00,2316.88,2317.78,2298.73,2301.9,5432.92981492
2026-05-03 04:00:00+00:00,2301.8,2313.69,2297.59,2309.26,3293.28558497
2026-05-03 08:00:00+00:00,2309.24,2327.84,2307.2,2319.6,4307.13802378
2026-05-03 12:00:00+00:00,2319.7,2333.09,2319.7,2327.84,4700.99076587
2026-05-03 16:00:00+00:00,2327.84,2337.88,2321.49,2335.7,6066.0791353800005
2026-05-03 20:00:00+00:00,2335.64,2356.38,2314.0,2322.5,15457.61868987
2026-05-04 00:00:00+00:00,2322.48,2391.34,2308.36,2385.01,36322.98807738
2026-05-04 04:00:00+00:00,2384.97,2399.68,2353.6,2362.23,15316.59118395
2026-05-04 08:00:00+00:00,2362.23,2370.9,2313.39,2337.37,38068.46846595
2026-05-04 12:00:00+00:00,2337.37,2382.48,2325.39,2349.85,53713.3592658
2026-05-04 16:00:00+00:00,2349.96,2380.32,2335.8,2355.3,48949.85030129
2026-05-04 20:00:00+00:00,2355.3,2366.4,2344.28,2346.95,9142.80536299
2026-05-05 00:00:00+00:00,2346.96,2389.53,2344.76,2382.49,12973.18712621
2026-05-05 04:00:00+00:00,2382.44,2390.72,2366.87,2380.61,12031.57631103
2026-05-05 08:00:00+00:00,2380.59,2384.55,2365.93,2380.07,11580.90697752
2026-05-05 12:00:00+00:00,2380.07,2400.16,2368.65,2382.05,31508.26188117
2026-05-05 16:00:00+00:00,2382.05,2384.29,2358.42,2371.36,22665.71913045
2026-05-05 20:00:00+00:00,2371.7,2388.5,2354.23,2360.5,14498.01823044
2026-05-06 00:00:00+00:00,2360.5,2380.72,2353.0,2376.47,15217.79950338
2026-05-06 04:00:00+00:00,2376.6,2379.44,2354.04,2371.46,12213.59208057
2026-05-06 08:00:00+00:00,2371.45,2424.0,2369.05,2410.78,43368.58332529
2026-05-06 12:00:00+00:00,2410.68,2413.81,2345.57,2358.6,50227.10803538
2026-05-06 16:00:00+00:00,2358.61,2366.8,2337.12,2347.79,25625.50967392
2026-05-06 20:00:00+00:00,2347.82,2357.14,2338.09,2350.66,9163.60964348
2026-05-07 00:00:00+00:00,2350.65,2352.47,2313.21,2321.93,14757.02964392
2026-05-07 04:00:00+00:00,2321.93,2347.13,2317.1,2344.71,8318.079357409999
2026-05-07 08:00:00+00:00,2344.71,2346.99,2316.82,2329.89,14337.28296469
2026-05-07 12:00:00+00:00,2329.65,2337.05,2285.0,2294.55,33876.47258931
2026-05-07 16:00:00+00:00,2294.29,2304.47,2279.69,2295.95,26093.19935603
2026-05-07 20:00:00+00:00,2296.19,2303.09,2280.03,2290.81,15186.26002097
2026-05-08 00:00:00+00:00,2290.81,2294.55,2280.5,2282.06,1381.54663606
2026-05-08 04:00:00+00:00,2282.06,2282.06,2279.71,2280.87,89.33880634
2026-05-08 08:00:00+00:00,2280.8,2297.22,2279.15,2295.4,4303.02828633
2026-05-08 12:00:00+00:00,2295.39,2301.38,2269.55,2293.25,8678.68919757
2026-05-08 16:00:00+00:00,2292.95,2321.44,2285.8,2315.68,16539.12879757
2026-05-08 20:00:00+00:00,2315.7,2318.96,2302.93,2307.24,5262.04603537
2026-05-09 00:00:00+00:00,2307.24,2321.07,2304.27,2315.53,4055.79063086
2026-05-09 04:00:00+00:00,2315.54,2325.8,2311.01,2313.7,3504.67196586
2026-05-09 08:00:00+00:00,2313.88,2319.96,2309.15,2314.33,3527.36077905
2026-05-09 12:00:00+00:00,2314.32,2318.14,2299.57,2317.29,5235.51143346
2026-05-09 16:00:00+00:00,2317.35,2337.83,2314.77,2331.96,8440.368532640001
2026-05-09 20:00:00+00:00,2332.07,2333.39,2324.16,2326.16,3885.66235385
2026-05-10 00:00:00+00:00,2326.15,2332.67,2318.17,2327.41,4227.22920329
2026-05-10 04:00:00+00:00,2327.41,2331.73,2325.73,2327.13,2578.05351734
2026-05-10 08:00:00+00:00,2327.12,2333.35,2318.52,2322.47,3105.9678447
2026-05-10 12:00:00+00:00,2322.37,2351.21,2320.44,2347.39,8589.04455646
2026-05-10 16:00:00+00:00,2347.68,2368.45,2340.25,2365.79,18841.50297769
2026-05-10 20:00:00+00:00,2365.79,2382.48,2311.85,2371.12,24713.64556996
2026-05-11 00:00:00+00:00,2370.96,2375.28,2319.72,2329.86,19547.83965659
2026-05-11 04:00:00+00:00,2329.86,2341.79,2326.0,2330.04,9142.22070157
2026-05-11 08:00:00+00:00,2329.81,2339.27,2325.69,2335.29,7907.757957899999
2026-05-11 12:00:00+00:00,2335.3,2339.24,2302.75,2333.04,28784.71606657
2026-05-11 16:00:00+00:00,2333.03,2344.5,2322.82,2339.86,18752.20331323
2026-05-11 20:00:00+00:00,2339.99,2345.3,2334.44,2339.39,9295.8696873
2026-05-12 00:00:00+00:00,2339.48,2340.45,2295.15,2308.89,10867.74177913
2026-05-12 04:00:00+00:00,2308.57,2313.63,2290.45,2294.11,7708.0766943
2026-05-12 08:00:00+00:00,2294.07,2295.13,2277.8,2286.09,19806.9799583
2026-05-12 12:00:00+00:00,2286.11,2294.78,2255.8,2261.0,44463.60711403
2026-05-12 16:00:00+00:00,2261.04,2287.53,2255.29,2284.98,18440.08684031
2026-05-12 20:00:00+00:00,2285.03,2291.12,2272.97,2274.43,10370.61227798
2026-05-13 00:00:00+00:00,2274.32,2303.44,2272.62,2301.44,9457.02955247
2026-05-13 04:00:00+00:00,2301.45,2308.79,2295.19,2300.61,4768.59652515
2026-05-13 08:00:00+00:00,2300.67,2323.1,2298.04,2300.88,11736.31530281
2026-05-13 12:00:00+00:00,2300.94,2307.15,2232.72,2235.11,34871.89035606
2026-05-13 16:00:00+00:00,2235.3,2267.88,2234.1,2255.25,21969.35752868
2026-05-13 20:00:00+00:00,2255.25,2263.6,2249.8,2257.85,10144.77774614
2026-05-14 00:00:00+00:00,2257.82,2268.5,2237.11,2240.93,8640.14790899
2026-05-14 04:00:00+00:00,2241.15,2274.41,2238.32,2264.57,7935.25091978
2026-05-14 08:00:00+00:00,2264.57,2270.25,2250.65,2252.71,10649.34144446
2026-05-14 12:00:00+00:00,2252.7,2299.52,2245.34,2299.09,32322.10610637
2026-05-14 16:00:00+00:00,2300.53,2319.78,2294.0,2297.77,57724.10779604
2026-05-14 20:00:00+00:00,2297.78,2302.19,2280.18,2283.08,12729.94724348
2026-05-15 00:00:00+00:00,2283.09,2299.87,2259.61,2272.66,16239.22259033
2026-05-15 04:00:00+00:00,2272.66,2273.23,2236.4,2264.53,14139.35544695
2026-05-15 08:00:00+00:00,2264.4,2264.92,2249.26,2256.65,12922.75371754
2026-05-15 12:00:00+00:00,2256.69,2260.43,2203.0,2221.46,54716.02676913
2026-05-15 16:00:00+00:00,2221.47,2232.28,2217.56,2221.79,24665.15292387
2026-05-15 20:00:00+00:00,2221.4,2224.82,2212.08,2223.0,12153.7796334
2026-05-16 00:00:00+00:00,2223.0,2230.45,2221.91,2226.65,5960.26654168
2026-05-16 04:00:00+00:00,2226.64,2227.38,2180.01,2193.67,13909.18040717
2026-05-16 08:00:00+00:00,2193.66,2196.38,2161.8,2175.06,8933.98442042
2026-05-16 12:00:00+00:00,2175.07,2187.2,2171.14,2178.9,7384.08339939
2026-05-16 16:00:00+00:00,2178.88,2184.11,2169.5,2178.78,7729.60611042
2026-05-16 20:00:00+00:00,2178.96,2182.84,2178.24,2179.96,2762.49481271
2026-05-17 00:00:00+00:00,2179.95,2184.79,2166.83,2180.46,6428.72435489
2026-05-17 04:00:00+00:00,2180.46,2193.85,2180.09,2185.5,3398.12483604
2026-05-17 08:00:00+00:00,2185.54,2197.3,2182.04,2191.2,3477.6299704000003
2026-05-17 12:00:00+00:00,2191.2,2197.3,2177.18,2185.41,4450.77345136
2026-05-17 16:00:00+00:00,2185.42,2192.69,2175.61,2191.29,3795.95490287
2026-05-17 20:00:00+00:00,2191.3,2193.94,2078.22,2129.74,23042.45322474
2026-05-18 00:00:00+00:00,2129.74,2130.97,2103.36,2117.24,23305.38396333
2026-05-18 04:00:00+00:00,2117.24,2124.78,2108.95,2119.3,8960.74487957
2026-05-18 08:00:00+00:00,2119.47,2138.9,2108.74,2132.77,19530.34202733
2026-05-18 12:00:00+00:00,2132.86,2156.48,2091.7,2105.88,46926.17732429
2026-05-18 16:00:00+00:00,2106.0,2128.07,2076.4,2123.45,51528.26657035
2026-05-18 20:00:00+00:00,2123.45,2141.27,2112.71,2128.57,14171.3750439
2026-05-19 00:00:00+00:00,2128.52,2145.4,2117.0,2129.83,10801.53771241
2026-05-19 04:00:00+00:00,2129.82,2143.52,2121.94,2139.42,9252.79782844
2026-05-19 08:00:00+00:00,2139.4,2139.8,2104.43,2108.58,11865.31954157
2026-05-19 12:00:00+00:00,2108.75,2125.43,2092.45,2108.4,31727.76809226
2026-05-19 16:00:00+00:00,2108.5,2123.94,2105.09,2111.48,18185.07386366
2026-05-19 20:00:00+00:00,2111.48,2118.8,2100.59,2110.06,5804.6927571
2026-05-20 00:00:00+00:00,2110.05,2117.05,2100.43,2109.28,8431.86694796
2026-05-20 04:00:00+00:00,2109.28,2134.44,2105.01,2127.63,10936.90324595
2026-05-20 08:00:00+00:00,2127.61,2136.12,2122.07,2125.9,8068.765129249999
2026-05-20 12:00:00+00:00,2125.9,2147.59,2111.7,2134.49,25458.10390977
2026-05-20 16:00:00+00:00,2134.5,2147.5,2121.6,2136.75,17960.35766455
2026-05-20 20:00:00+00:00,2136.83,2138.69,2115.95,2127.49,10019.42042399
2026-05-21 00:00:00+00:00,2127.48,2155.19,2126.42,2143.82,10464.50817283
2026-05-21 04:00:00+00:00,2143.92,2147.04,2122.0,2132.83,8478.27036076
2026-05-21 08:00:00+00:00,2132.83,2146.34,2107.19,2112.86,19880.06111264
2026-05-21 12:00:00+00:00,2112.86,2136.27,2102.38,2130.43,30756.41298861
2026-05-21 16:00:00+00:00,2130.43,2151.8,2119.31,2140.78,40168.672838620005
2026-05-21 20:00:00+00:00,2140.79,2141.4,2125.17,2131.96,10988.44740451
2026-05-22 00:00:00+00:00,2131.96,2139.14,2123.62,2135.85,8799.5269391
2026-05-22 04:00:00+00:00,2136.06,2139.39,2119.57,2126.21,8085.02342107
2026-05-22 08:00:00+00:00,2126.21,2131.08,2116.48,2128.49,9336.08939355
2026-05-22 12:00:00+00:00,2128.49,2136.06,2109.76,2116.93,22448.19893313
2026-05-22 16:00:00+00:00,2116.92,2128.08,2055.25,2062.57,30616.26275627
2026-05-22 20:00:00+00:00,2062.66,2077.27,2055.11,2063.39,15693.52112984
2026-05-23 00:00:00+00:00,2063.58,2069.51,2050.5,2068.02,9303.77004265
2026-05-23 04:00:00+00:00,2068.02,2068.27,2006.64,2026.15,16503.41162019
2026-05-23 08:00:00+00:00,2026.06,2033.31,2018.71,2029.24,10500.0764726
2026-05-23 12:00:00+00:00,2029.23,2066.01,2023.89,2057.64,15394.17824859
2026-05-23 16:00:00+00:00,2057.64,2081.15,2054.33,2075.03,11722.48765347
2026-05-23 20:00:00+00:00,2075.04,2146.73,2071.76,2115.04,28650.18565156
2026-05-24 00:00:00+00:00,2115.11,2124.55,2109.25,2116.26,8409.5823753
2026-05-24 04:00:00+00:00,2116.44,2127.22,2110.88,2118.38,4521.13456431
2026-05-24 08:00:00+00:00,2118.45,2128.94,2116.44,2123.66,4764.17168094
2026-05-24 12:00:00+00:00,2123.66,2124.1,2076.93,2093.35,11193.5494885
2026-05-24 16:00:00+00:00,2093.34,2106.29,2092.54,2098.09,6905.00463128
2026-05-24 20:00:00+00:00,2098.09,2104.8,2059.33,2097.35,18470.21421264
2026-05-25 00:00:00+00:00,2097.38,2110.46,2089.6,2092.95,9488.04273454
2026-05-25 04:00:00+00:00,2092.97,2116.08,2089.86,2113.8,9126.81730679
2026-05-25 08:00:00+00:00,2113.92,2122.24,2109.22,2113.15,5856.4625919400005
2026-05-25 12:00:00+00:00,2113.15,2136.33,2110.27,2124.91,8918.78291197
2026-05-25 16:00:00+00:00,2124.92,2139.94,2114.65,2119.42,5623.20829895
2026-05-25 20:00:00+00:00,2119.32,2121.12,2100.4,2110.91,22269.93524491
2026-05-26 00:00:00+00:00,2111.04,2112.37,2082.14,2091.15,13840.83847419
2026-05-26 04:00:00+00:00,2091.15,2102.52,2086.61,2093.04,6825.7257052
2026-05-26 08:00:00+00:00,2093.05,2135.09,2091.75,2118.71,24113.95455837
2026-05-26 12:00:00+00:00,2118.7,2138.55,2075.51,2084.48,59657.92041247
2026-05-26 16:00:00+00:00,2084.48,2087.23,2052.0,2070.84,36824.22117214
2026-05-26 20:00:00+00:00,2070.84,2075.98,2062.83,2070.88,10966.41703274
2026-05-27 00:00:00+00:00,2070.88,2081.2,2065.75,2066.78,8603.94905361
2026-05-27 04:00:00+00:00,2066.78,2081.0,2053.26,2080.39,6339.57119982
2026-05-27 08:00:00+00:00,2080.28,2093.57,2075.38,2077.68,13129.01470329
2026-05-27 12:00:00+00:00,2077.74,2094.51,2048.03,2067.57,33859.7724786
2026-05-27 16:00:00+00:00,2067.78,2070.4,2039.37,2053.26,28612.69420304
2026-05-27 20:00:00+00:00,2053.25,2062.68,2012.35,2021.64,20407.52615455
2026-05-28 00:00:00+00:00,2021.52,2025.9,1968.14,1978.39,29100.83164428
2026-05-28 04:00:00+00:00,1978.38,1992.96,1964.44,1991.7,27357.3461929
2026-05-28 08:00:00+00:00,1991.73,1995.47,1981.2,1986.44,12569.78100619
2026-05-28 12:00:00+00:00,1986.43,1999.09,1964.01,1987.11,43207.00894094
2026-05-28 16:00:00+00:00,1987.1,2027.08,1981.41,2011.49,29909.81261681
2026-05-28 20:00:00+00:00,2011.5,2021.6,2002.51,2006.61,16420.69900478
2026-05-29 00:00:00+00:00,2006.6,2014.3,1994.13,1999.83,13869.18930061
2026-05-29 04:00:00+00:00,1999.84,2018.2,1995.55,2004.12,14558.72581313
2026-05-29 08:00:00+00:00,2004.11,2013.22,1999.63,2004.85,12504.56599076
2026-05-29 12:00:00+00:00,2004.84,2043.16,1973.36,2028.41,53400.74587568
2026-05-29 16:00:00+00:00,2028.46,2041.66,2002.15,2013.76,34019.92270412
2026-05-29 20:00:00+00:00,2013.99,2021.2,2004.17,2011.65,25816.76183122
2026-05-30 00:00:00+00:00,2011.64,2020.69,2007.83,2013.81,7939.043070709999
2026-05-30 04:00:00+00:00,2014.01,2018.06,1999.33,2013.21,7681.17125901
2026-05-30 08:00:00+00:00,2013.2,2019.66,2011.09,2014.62,3615.75314424
2026-05-30 12:00:00+00:00,2014.63,2029.35,2014.31,2023.75,6789.99551449
2026-05-30 16:00:00+00:00,2023.75,2027.5,2016.7,2025.83,7067.83586354
2026-05-30 20:00:00+00:00,2025.83,2028.46,2017.25,2019.58,5174.20851414
2026-05-31 00:00:00+00:00,2019.6,2034.89,2017.83,2030.41,6239.06349939
2026-05-31 04:00:00+00:00,2030.4,2031.85,2019.61,2021.16,3947.76554832
2026-05-31 08:00:00+00:00,2021.14,2026.18,2012.5,2020.52,5818.81349156
2026-05-31 12:00:00+00:00,2020.5,2023.47,2002.68,2007.65,13110.06193659
2026-05-31 16:00:00+00:00,2007.65,2010.04,1991.1,1996.82,11273.64412732
2026-05-31 20:00:00+00:00,1996.81,2019.9,1996.81,2004.0,11597.14499806
2026-06-01 00:00:00+00:00,2004.01,2018.48,1988.28,2006.48,14881.99363096
2026-06-01 04:00:00+00:00,2006.48,2009.32,1969.13,1973.74,15379.89866824
2026-06-01 08:00:00+00:00,1973.78,1987.58,1969.23,1979.29,10526.05924444
2026-06-01 12:00:00+00:00,1979.31,1991.88,1954.0,1965.0,52716.22337614
2026-06-01 16:00:00+00:00,1965.0,2006.16,1955.0,2002.0,35563.714157970004
2026-06-01 20:00:00+00:00,2001.86,2006.79,1981.72,2004.0,14407.13557775
2026-06-02 00:00:00+00:00,2004.08,2004.11,1959.29,2000.76,15160.31398407
2026-06-02 04:00:00+00:00,2000.86,2003.75,1970.9,1978.83,11985.06486301
2026-06-02 08:00:00+00:00,1978.99,1985.9,1963.2,1975.94,14920.7420933
2026-06-02 12:00:00+00:00,1975.93,1980.37,1888.0,1911.53,69861.48977166
2026-06-02 16:00:00+00:00,1911.2,1940.12,1879.5,1909.33,56208.51183194
2026-06-02 20:00:00+00:00,1909.33,1916.0,1836.96,1857.32,60236.40883137
2026-06-03 00:00:00+00:00,1857.31,1871.69,1811.4,1825.4,38904.44382768
2026-06-03 04:00:00+00:00,1825.52,1881.38,1825.09,1875.88,30942.018817
2026-06-03 08:00:00+00:00,1875.75,1890.1,1867.08,1875.7,18668.01445084
2026-06-03 12:00:00+00:00,1875.71,1877.49,1833.5,1834.36,48450.73522844
2026-06-03 16:00:00+00:00,1834.44,1841.24,1793.95,1801.18,63667.8453898
2026-06-03 20:00:00+00:00,1801.17,1849.41,1768.0,1810.66,57084.53164515
2026-06-04 00:00:00+00:00,1810.65,1818.0,1715.36,1806.75,79872.82449063
2026-06-04 04:00:00+00:00,1806.74,1816.01,1771.71,1775.47,29117.01261596
2026-06-04 08:00:00+00:00,1775.48,1781.73,1728.29,1749.3,44459.27895244
2026-06-04 12:00:00+00:00,1749.3,1792.8,1742.03,1774.52,66543.2497372
2026-06-04 16:00:00+00:00,1774.53,1784.9,1751.68,1774.83,50462.8111553
2026-06-04 20:00:00+00:00,1774.84,1781.18,1750.81,1768.53,29638.39026285
2026-06-05 00:00:00+00:00,1768.52,1772.86,1719.38,1727.7,42991.45692296
2026-06-05 04:00:00+00:00,1727.75,1745.64,1623.44,1677.65,97684.00586625
2026-06-05 08:00:00+00:00,1677.6,1688.8,1657.81,1661.9,30874.56061331
2026-06-05 12:00:00+00:00,1661.82,1676.58,1571.15,1582.01,111888.50833118
2026-06-05 16:00:00+00:00,1582.0,1611.74,1539.26,1572.97,127604.39104251
2026-06-05 20:00:00+00:00,1572.97,1618.99,1556.64,1582.85,76297.6162025
2026-06-06 00:00:00+00:00,1582.71,1600.85,1554.85,1562.81,22582.83827868
2026-06-06 04:00:00+00:00,1562.93,1580.6,1505.0,1574.37,42583.66523181
2026-06-06 08:00:00+00:00,1574.4,1592.49,1534.77,1558.06,26851.49945732
2026-06-06 12:00:00+00:00,1558.06,1574.8,1544.06,1559.87,23114.98980914
2026-06-06 16:00:00+00:00,1559.8,1565.69,1546.54,1553.91,22830.37656018
2026-06-06 20:00:00+00:00,1553.74,1569.3,1550.24,1568.87,17105.69754257
2026-06-07 00:00:00+00:00,1568.86,1599.9,1563.2,1594.28,17381.3381387
2026-06-07 04:00:00+00:00,1594.2,1622.45,1584.19,1614.36,17729.1496659
2026-06-07 08:00:00+00:00,1614.49,1647.97,1608.1,1629.66,20624.75293198
2026-06-07 12:00:00+00:00,1629.64,1639.64,1606.19,1629.6,20387.64155566
2026-06-07 16:00:00+00:00,1629.6,1637.74,1603.41,1612.45,18381.04569331
2026-06-07 20:00:00+00:00,1612.3,1720.15,1608.6,1689.75,44393.76236197
2026-06-08 00:00:00+00:00,1689.58,1710.9,1670.57,1678.99,34650.39351848
2026-06-08 04:00:00+00:00,1678.96,1679.77,1644.08,1672.3,32410.13284403
2026-06-08 08:00:00+00:00,1672.0,1695.43,1655.88,1682.28,31032.81132183
2026-06-08 12:00:00+00:00,1682.3,1705.51,1665.83,1690.75,61900.25127241
2026-06-08 16:00:00+00:00,1690.99,1703.29,1674.43,1683.94,48934.02399725
2026-06-08 20:00:00+00:00,1684.09,1714.19,1678.72,1689.89,28860.91507117
2026-06-09 00:00:00+00:00,1689.8,1696.2,1653.68,1668.71,29093.93061419
2026-06-09 04:00:00+00:00,1668.7,1695.37,1663.75,1679.0,20720.52074374
2026-06-09 08:00:00+00:00,1679.07,1679.83,1663.93,1670.96,15324.40687328
2026-06-09 12:00:00+00:00,1670.88,1682.29,1632.63,1634.95,54437.76801048
2026-06-09 16:00:00+00:00,1634.94,1657.92,1612.37,1656.11,47148.15454715
2026-06-09 20:00:00+00:00,1656.19,1662.28,1629.3,1638.45,21711.13300382
2026-06-10 00:00:00+00:00,1638.45,1645.87,1620.57,1629.71,14312.68944789
2026-06-10 04:00:00+00:00,1629.58,1642.34,1615.13,1638.85,13578.98496158
2026-06-10 08:00:00+00:00,1638.95,1639.64,1604.34,1618.95,24279.07051943
2026-06-10 12:00:00+00:00,1618.96,1666.76,1614.33,1656.6,56635.08614899
2026-06-10 16:00:00+00:00,1656.59,1657.49,1620.0,1628.5,37167.0737792
2026-06-10 20:00:00+00:00,1628.39,1635.67,1601.5,1620.03,25525.59859969
2026-06-11 00:00:00+00:00,1619.96,1659.56,1619.96,1651.72,17467.88579771
